2019.09.30,16:17,1.0906,1.0907,1.0906,1.0907,2,2019.09.30,16:34,0.8851,0.8852,0.8851,0.8852,4,2019.09.30,16:33,1.0875,1.0876,1.0875,1.0876,8
2019.09.30,16:18,1.0908,1.0908,1.0907,1.0907,2,2019.09.30,16:35,0.8853,0.8853,0.8850,0.8850,8,2019.09.30,16:34,1.0875,1.0876,1.0874,1.0874,10
2019.09.30,16:19,1.0906,1.0907,1.0906,1.0906,3,2019.09.30,16:36,0.8851,0.8855,0.8850,0.8855,11,2019.09.30,16:35,1.0875,1.0876,1.0874,1.0876,8
2019.09.30,16:20,1.0907,1.0908,1.0906,1.0907,7,2019.09.30,16:37,0.8854,0.8855,0.8853,0.8853,12,2019.09.30,16:36,1.0875,1.0877,1.0875,1.0877,9
2019.09.30,16:21,1.0908,1.0908,1.0907,1.0908,3,2019.09.30,16:38,0.8854,0.8855,0.8853,0.8854,9,2019.09.30,16:37,1.0876,1.0876,1.0875,1.0875,8
2019.09.30,16:22,1.0909,1.0910,1.0909,1.0910,2,2019.09.30,16:39,0.8855,0.8856,0.8854,0.8855,11,2019.09.30,16:38,1.0874,1.0878,1.0874,1.0877,6
2019.09.30,16:23,1.0909,1.0913,1.0909,1.0912,18,2019.09.30,16:40,0.8856,0.8856,0.8854,0.8854,3,2019.09.30,16:39,1.0878,1.0878,1.0876,1.0877,12
2019.09.30,16:24,1.0911,1.0912,1.0911,1.0911,3,2019.09.30,16:41,0.8855,0.8856,0.8854,0.8855,7,2019.09.30,16:40,1.0878,1.0878,1.0876,1.0876,9
2019.09.30,16:25,1.0912,1.0912,1.0910,1.0911,6,2019.09.30,16:42,0.8854,0.8856,0.8853,0.8855,14,2019.09.30,16:42,1.0877,1.0877,1.0876,1.0876,4
2019.09.30,16:26,1.0910,1.0911,1.0908,1.0909,12,2019.09.30,16:43,0.8854,0.8855,0.8853,0.8854,23,2019.09.30,16:43,1.0877,1.0880,1.0876,1.0878,26
2019.09.30,16:28,1.0908,1.0908,1.0907,1.0907,4,2019.09.30,16:44,0.8855,0.8855,0.8854,0.8854,6,2019.09.30,16:44,1.0877,1.0878,1.0877,1.0878,6
2019.09.30,16:29,1.0908,1.0908,1.0907,1.0908,5,2019.09.30,16:45,0.8855,0.8855,0.8853,0.8853,5,2019.09.30,16:45,1.0879,1.0880,1.0879,1.0879,7
2019.09.30,16:30,1.0907,1.0908,1.0907,1.0908,6,2019.09.30,16:47,0.8852,0.8853,0.8845,0.8846,19,2019.09.30,16:46,1.0880,1.0880,1.0878,1.0878,15
2019.09.30,16:31,1.0907,1.0908,1.0907,1.0907,13,2019.09.30,16:48,0.8845,0.8846,0.8837,0.8841,49,2019.09.30,16:47,1.0879,1.0879,1.0873,1.0876,28
2019.09.30,16:32,1.0908,1.0908,1.0908,1.0908,1,2019.09.30,16:49,0.8842,0.8842,0.8834,0.8837,42,2019.09.30,16:48,1.0875,1.0876,1.0873,1.0874,16
2019.09.30,16:33,1.0907,1.0908,1.0907,1.0908,4,2019.09.30,16:50,0.8836,0.8838,0.8834,0.8836,17,2019.09.30,16:49,1.0875,1.0876,1.0875,1.0876,14
2019.09.30,16:34,1.0907,1.0908,1.0907,1.0908,2,2019.09.30,16:51,0.8837,0.8838,0.8835,0.8836,48,2019.09.30,16:50,1.0877,1.0877,1.0876,1.0876,6
2019.09.30,16:35,1.0909,1.0911,1.0909,1.0911,7,2019.09.30,16:52,0.8835,0.8835,0.8831,0.8831,33,2019.09.30,16:51,1.0875,1.0876,1.0874,1.0875,15
2019.09.30,16:36,1.0910,1.0911,1.0910,1.0910,9,2019.09.30,16:53,0.8832,0.8837,0.8831,0.8836,25,2019.09.30,16:52,1.0874,1.0875,1.0874,1.0875,16
2019.09.30,16:37,1.0911,1.0911,1.0910,1.0910,8,2019.09.30,16:54,0.8837,0.8840,0.8835,0.8840,16,2019.09.30,16:53,1.0876,1.0877,1.0875,1.0875,38
2019.09.30,16:38,1.0909,1.0910,1.0909,1.0909,7,2019.09.30,16:55,0.8841,0.8842,0.8835,0.8842,38,2019.09.30,16:54,1.0876,1.0877,1.0876,1.0877,8
2019.09.30,16:39,1.0910,1.0910,1.0906,1.0907,8,2019.09.30,16:56,0.8841,0.8845,0.8840,0.8840,40,2019.09.30,16:55,1.0876,1.0879,1.0876,1.0878,23
2019.09.30,16:40,1.0906,1.0907,1.0906,1.0907,12,2019.09.30,16:57,0.8841,0.8846,0.8837,0.8845,57,2019.09.30,16:56,1.0879,1.0883,1.0878,1.0878,26
2019.09.30,16:41,1.0908,1.0908,1.0907,1.0908,7,2019.09.30,16:58,0.8844,0.8846,0.8844,0.8845,26,2019.09.30,16:57,1.0879,1.0879,1.0871,1.0872,28
2019.09.30,16:42,1.0907,1.0908,1.0907,1.0908,10,2019.09.30,16:59,0.8846,0.8849,0.8845,0.8848,27,2019.09.30,16:58,1.0873,1.0874,1.0870,1.0871,39
2019.09.30,16:43,1.0907,1.0909,1.0906,1.0908,8,2019.09.30,17:00,0.8847,0.8849,0.8846,0.8847,21,2019.09.30,16:59,1.0870,1.0871,1.0869,1.0870,33
2019.09.30,16:44,1.0907,1.0908,1.0907,1.0908,6,2019.09.30,17:01,0.8848,0.8849,0.8847,0.8849,10,2019.09.30,17:00,1.0869,1.0870,1.0866,1.0867,19
2019.09.30,16:45,1.0909,1.0909,1.0907,1.0907,9,2019.09.30,17:02,0.8848,0.8854,0.8848,0.8853,36,2019.09.30,17:01,1.0868,1.0868,1.0867,1.0867,4
2019.09.30,16:46,1.0906,1.0907,1.0906,1.0906,15,2019.09.30,17:03,0.8854,0.8854,0.8852,0.8854,33,2019.09.30,17:02,1.0868,1.0870,1.0866,1.0870,20
2019.09.30,16:47,1.0905,1.0905,1.0904,1.0904,10,2019.09.30,17:04,0.8853,0.8855,0.8852,0.8854,18,2019.09.30,17:03,1.0871,1.0871,1.0868,1.0869,11
2019.09.30,16:48,1.0903,1.0904,1.0903,1.0904,2,2019.09.30,17:05,0.8853,0.8856,0.8853,0.8856,14,2019.09.30,17:04,1.0870,1.0870,1.0870,1.0870,1
2019.09.30,16:49,1.0905,1.0905,1.0904,1.0905,5,2019.09.30,17:06,0.8857,0.8861,0.8857,0.8859,23,2019.09.30,17:05,1.0869,1.0871,1.0869,1.0871,21
2019.09.30,16:50,1.0904,1.0905,1.0903,1.0903,8,2019.09.30,17:07,0.8858,0.8860,0.8857,0.8857,22,2019.09.30,17:06,1.0870,1.0872,1.0869,1.0872,13
2019.09.30,16:51,1.0902,1.0903,1.0902,1.0903,14,2019.09.30,17:08,0.8858,0.8858,0.8857,0.8858,9,2019.09.30,17:07,1.0871,1.0872,1.0871,1.0872,6
2019.09.30,16:52,1.0902,1.0903,1.0901,1.0901,34,2019.09.30,17:09,0.8857,0.8858,0.8857,0.8858,8,2019.09.30,17:08,1.0871,1.0873,1.0871,1.0872,10
2019.09.30,16:53,1.0902,1.0906,1.0902,1.0903,12,2019.09.30,17:10,0.8857,0.8858,0.8856,0.8857,21,2019.09.30,17:09,1.0873,1.0873,1.0872,1.0872,4
2019.09.30,16:54,1.0904,1.0905,1.0902,1.0903,24,2019.09.30,17:11,0.8856,0.8858,0.8856,0.8858,11,2019.09.30,17:10,1.0871,1.0872,1.0870,1.0872,6
2019.09.30,16:55,1.0902,1.0905,1.0900,1.0905,14,2019.09.30,17:12,0.8859,0.8860,0.8858,0.8859,9,2019.09.30,17:11,1.0871,1.0872,1.0871,1.0871,11
2019.09.30,16:56,1.0906,1.0912,1.0903,1.0904,39,2019.09.30,17:13,0.8858,0.8859,0.8857,0.8858,15,2019.09.30,17:12,1.0870,1.0871,1.0870,1.0870,17
2019.09.30,16:57,1.0903,1.0904,1.0897,1.0902,26,2019.09.30,17:14,0.8859,0.8859,0.8856,0.8858,18,2019.09.30,17:13,1.0871,1.0872,1.0870,1.0871,15
2019.09.30,16:58,1.0903,1.0904,1.0900,1.0901,27,2019.09.30,17:15,0.8859,0.8863,0.8859,0.8863,5,2019.09.30,17:14,1.0870,1.0872,1.0870,1.0871,6
2019.09.30,16:59,1.0900,1.0903,1.0900,1.0900,29,2019.09.30,17:16,0.8862,0.8862,0.8860,0.8860,13,2019.09.30,17:15,1.0870,1.0872,1.0870,1.0872,5
2019.09.30,17:00,1.0901,1.0902,1.0900,1.0900,8,2019.09.30,17:17,0.8861,0.8862,0.8859,0.8860,14,2019.09.30,17:16,1.0871,1.0873,1.0871,1.0872,10
2019.09.30,17:01,1.0901,1.0902,1.0900,1.0902,14,2019.09.30,17:18,0.8861,0.8861,0.8859,0.8860,12,2019.09.30,17:17,1.0873,1.0873,1.0872,1.0873,23
2019.09.30,17:02,1.0901,1.0905,1.0900,1.0905,20,2019.09.30,17:19,0.8859,0.8860,0.8859,0.8859,11,2019.09.30,17:19,1.0872,1.0872,1.0872,1.0872,1
2019.09.30,17:03,1.0906,1.0908,1.0905,1.0905,26,2019.09.30,17:20,0.8858,0.8859,0.8858,0.8858,3,2019.09.30,17:20,1.0871,1.0873,1.0871,1.0872,4
2019.09.30,17:04,1.0906,1.0909,1.0906,1.0908,21,2019.09.30,17:21,0.8859,0.8861,0.8858,0.8860,6,2019.09.30,17:21,1.0871,1.0873,1.0871,1.0872,4
2019.09.30,17:05,1.0909,1.0909,1.0907,1.0908,26,2019.09.30,17:22,0.8859,0.8860,0.8859,0.8860,2,2019.09.30,17:22,1.0873,1.0875,1.0873,1.0875,9
2019.09.30,17:06,1.0909,1.0909,1.0907,1.0908,24,2019.09.30,17:23,0.8861,0.8861,0.8861,0.8861,1,2019.09.30,17:23,1.0876,1.0876,1.0874,1.0874,9
2019.09.30,17:07,1.0909,1.0910,1.0908,1.0909,13,2019.09.30,17:24,0.8862,0.8863,0.8861,0.8863,6,2019.09.30,17:24,1.0875,1.0876,1.0874,1.0876,6
2019.09.30,17:08,1.0910,1.0910,1.0907,1.0907,6,2019.09.30,17:25,0.8864,0.8864,0.8863,0.8864,5,2019.09.30,17:25,1.0877,1.0877,1.0876,1.0877,9
2019.09.30,17:09,1.0906,1.0906,1.0904,1.0904,9,2019.09.30,17:26,0.8865,0.8865,0.8864,0.8864,4,2019.09.30,17:26,1.0876,1.0877,1.0876,1.0877,4
2019.09.30,17:10,1.0903,1.0904,1.0902,1.0903,13,2019.09.30,17:27,0.8863,0.8865,0.8863,0.8864,8,2019.09.30,17:27,1.0876,1.0877,1.0876,1.0877,10
2019.09.30,17:11,1.0902,1.0902,1.0901,1.0902,13,2019.09.30,17:28,0.8865,0.8866,0.8864,0.8865,5,2019.09.30,17:28,1.0876,1.0877,1.0875,1.0875,6
2019.09.30,17:12,1.0901,1.0901,1.0899,1.0899,9,2019.09.30,17:29,0.8866,0.8867,0.8865,0.8865,6,2019.09.30,17:29,1.0876,1.0878,1.0876,1.0877,16
2019.09.30,17:13,1.0900,1.0900,1.0899,1.0899,8,2019.09.30,17:30,0.8864,0.8865,0.8864,0.8865,8,2019.09.30,17:30,1.0876,1.0878,1.0876,1.0877,10
2019.09.30,17:14,1.0898,1.0900,1.0898,1.0899,20,2019.09.30,17:31,0.8864,0.8867,0.8863,0.8865,16,2019.09.30,17:31,1.0876,1.0877,1.0875,1.0876,15
2019.09.30,17:15,1.0898,1.0900,1.0898,1.0900,7,2019.09.30,17:32,0.8866,0.8866,0.8863,0.8864,9,2019.09.30,17:33,1.0877,1.0877,1.0876,1.0877,9
2019.09.30,17:16,1.0901,1.0901,1.0899,1.0900,4,2019.09.30,17:33,0.8863,0.8864,0.8863,0.8863,7,2019.09.30,17:34,1.0878,1.0879,1.0876,1.0877,10
2019.09.30,17:17,1.0901,1.0901,1.0900,1.0901,17,2019.09.30,17:34,0.8864,0.8864,0.8863,0.8864,11,2019.09.30,17:35,1.0876,1.0876,1.0875,1.0875,6
2019.09.30,17:19,1.0900,1.0901,1.0900,1.0900,11,2019.09.30,17:35,0.8863,0.8866,0.8863,0.8866,6,2019.09.30,17:36,1.0874,1.0875,1.0874,1.0875,6
2019.09.30,17:20,1.0901,1.0901,1.0900,1.0901,3,2019.09.30,17:36,0.8865,0.8865,0.8865,0.8865,1,2019.09.30,17:37,1.0876,1.0876,1.0874,1.0874,9
2019.09.30,17:21,1.0900,1.0902,1.0900,1.0901,8,2019.09.30,17:37,0.8864,0.8865,0.8862,0.8862,11,2019.09.30,17:38,1.0875,1.0875,1.0873,1.0874,10
2019.09.30,17:22,1.0900,1.0902,1.0900,1.0902,15,2019.09.30,17:38,0.8861,0.8861,0.8860,0.8860,4,2019.09.30,17:39,1.0875,1.0875,1.0874,1.0875,5
2019.09.30,17:23,1.0903,1.0903,1.0902,1.0903,5,2019.09.30,17:39,0.8861,0.8863,0.8861,0.8863,3,2019.09.30,17:40,1.0874,1.0875,1.0874,1.0875,4
2019.09.30,17:24,1.0904,1.0906,1.0904,1.0905,12,2019.09.30,17:40,0.8862,0.8862,0.8862,0.8862,1,2019.09.30,17:41,1.0874,1.0875,1.0873,1.0874,9
2019.09.30,17:25,1.0904,1.0905,1.0904,1.0905,16,2019.09.30,17:41,0.8861,0.8865,0.8860,0.8865,10,2019.09.30,17:42,1.0873,1.0875,1.0873,1.0874,4
2019.09.30,17:26,1.0904,1.0905,1.0904,1.0905,2,2019.09.30,17:42,0.8864,0.8865,0.8864,0.8865,4,2019.09.30,17:43,1.0875,1.0876,1.0875,1.0876,2
2019.09.30,17:27,1.0904,1.0904,1.0903,1.0904,11,2019.09.30,17:43,0.8866,0.8866,0.8865,0.8865,2,2019.09.30,17:44,1.0877,1.0877,1.0876,1.0877,7
2019.09.30,17:28,1.0905,1.0906,1.0904,1.0904,12,2019.09.30,17:44,0.8864,0.8866,0.8864,0.8866,7,2019.09.30,17:45,1.0876,1.0877,1.0876,1.0876,5
2019.09.30,17:29,1.0903,1.0903,1.0902,1.0902,8,2019.09.30,17:46,0.8867,0.8867,0.8867,0.8867,1,2019.09.30,17:46,1.0877,1.0878,1.0876,1.0877,5
2019.09.30,17:30,1.0901,1.0902,1.0900,1.0901,7,2019.09.30,17:47,0.8866,0.8867,0.8866,0.8867,4,2019.09.30,17:47,1.0878,1.0878,1.0877,1.0877,2
2019.09.30,17:31,1.0900,1.0900,1.0898,1.0899,22,2019.09.30,17:48,0.8868,0.8868,0.8866,0.8867,4,2019.09.30,17:48,1.0878,1.0878,1.0877,1.0878,7
2019.09.30,17:32,1.0898,1.0899,1.0898,1.0899,10,2019.09.30,17:49,0.8866,0.8867,0.8865,0.8867,8,2019.09.30,17:49,1.0879,1.0879,1.0878,1.0878,10
2019.09.30,17:33,1.0900,1.0900,1.0898,1.0900,7,2019.09.30,17:50,0.8866,0.8867,0.8866,0.8866,3,2019.09.30,17:50,1.0879,1.0879,1.0878,1.0878,10
2019.09.30,17:34,1.0901,1.0901,1.0899,1.0900,6,2019.09.30,17:51,0.8867,0.8867,0.8866,0.8866,6,2019.09.30,17:51,1.0879,1.0879,1.0879,1.0879,1
2019.09.30,17:35,1.0899,1.0900,1.0899,1.0900,12,2019.09.30,17:52,0.8865,0.8866,0.8865,0.8866,2,2019.09.30,17:52,1.0878,1.0879,1.0878,1.0878,9
2019.09.30,17:36,1.0899,1.0900,1.0899,1.0900,8,2019.09.30,17:53,0.8867,0.8867,0.8866,0.8867,5,2019.09.30,17:53,1.0879,1.0879,1.0878,1.0879,3
2019.09.30,17:37,1.0901,1.0902,1.0900,1.0901,15,2019.09.30,17:54,0.8868,0.8868,0.8868,0.8868,1,2019.09.30,17:54,1.0878,1.0879,1.0878,1.0879,2
2019.09.30,17:38,1.0900,1.0901,1.0900,1.0900,3,2019.09.30,17:55,0.8867,0.8870,0.8867,0.8870,12,2019.09.30,17:55,1.0878,1.0879,1.0878,1.0879,10
2019.09.30,17:39,1.0901,1.0903,1.0901,1.0903,5,2019.09.30,17:56,0.8869,0.8870,0.8869,0.8869,5,2019.09.30,17:56,1.0880,1.0881,1.0880,1.0881,2
2019.09.30,17:40,1.0902,1.0902,1.0902,1.0902,1,2019.09.30,17:57,0.8870,0.8870,0.8868,0.8868,5,2019.09.30,17:57,1.0882,1.0882,1.0880,1.0880,7
2019.09.30,17:41,1.0901,1.0902,1.0900,1.0900,16,2019.09.30,17:58,0.8867,0.8868,0.8864,0.8864,10,2019.09.30,17:58,1.0879,1.0880,1.0878,1.0878,8
2019.09.30,17:42,1.0901,1.0901,1.0901,1.0901,1,2019.09.30,17:59,0.8863,0.8863,0.8861,0.8861,11,2019.09.30,17:59,1.0879,1.0880,1.0878,1.0879,15
2019.09.30,17:43,1.0902,1.0903,1.0902,1.0903,2,2019.09.30,18:00,0.8862,0.8862,0.8861,0.8861,4,2019.09.30,18:01,1.0880,1.0881,1.0879,1.0880,5
2019.09.30,17:46,1.0904,1.0905,1.0904,1.0904,3,2019.09.30,18:01,0.8862,0.8863,0.8861,0.8862,7,2019.09.30,18:02,1.0881,1.0881,1.0879,1.0880,4
2019.09.30,17:47,1.0905,1.0905,1.0905,1.0905,2,2019.09.30,18:02,0.8863,0.8863,0.8863,0.8863,1,2019.09.30,18:03,1.0881,1.0881,1.0880,1.0881,5
